; Table containing the spacecraft roll angle values from 1-6-2020 to 21-02-2022 (3 measurements per day)
2020-11-04T20:01:00.887,1.6708216834235345
2020-11-05T04:00:30.443,1.7036866343300732
2020-11-05T12:00:00,1.736612348533472
2020-11-05T19:59:29.556,1.7697466482547062
2020-11-06T03:58:59.112,1.8029832424418897
2020-11-06T11:58:28.668,1.835975315101937
2020-11-06T19:57:58.224,1.868877912952356
2020-11-07T03:57:27.780,1.9022168344213672
2020-11-07T11:56:57.336,1.9351384972751944
2020-11-07T19:56:26.892,1.9682923914518127
2020-11-08T03:55:56.448,2.0013542749824786
2020-11-08T11:55:26.4,2.0342089082081807
2020-11-08T19:54:55.560,2.067542062373264
2020-11-09T03:54:25.116,2.1008333279176097
2020-11-09T11:53:54.672,2.133746802599922
2020-11-09T19:53:24.228,2.166821047499028
2020-11-10T03:52:53.784,2.1999724433236967
2020-11-10T11:52:23.340,2.233134463731457
2020-11-10T19:51:52.896,2.26613765645624
2020-11-11T03:51:22.452,2.2992006425765976
2020-11-11T11:50:52.8,2.3323783729808203
2020-11-11T19:50:21.564,2.3656062981478794
2020-11-12T03:49:51.120,2.39863160631745
2020-11-12T11:49:20.676,2.4318307009680713
2020-11-12T19:48:50.232,2.4648525880518157
2020-11-13T03:48:19.788,2.49799826046157
2020-11-13T11:47:49.344,2.531223719048985
2020-11-13T19:47:18.900,2.56413459707997
2020-11-14T03:46:48.456,2.5971998948164576
2020-11-14T11:46:18.12,2.6302674273654088
2020-11-14T19:45:47.568,2.6634675645649146
2020-11-15T03:45:17.124,2.696655435537267
2020-11-15T11:44:46.680,2.7295877468648713
2020-11-15T19:44:16.236,2.7626529028253195
2020-11-16T03:43:45.792,2.7957047331646825
2020-11-16T11:43:15.348,2.8290051773880807
2020-11-16T19:42:44.904,2.8621041612332685
2020-11-17T03:42:14.460,2.8950403676895853
2020-11-17T11:41:44.16,2.9278159013698986
2020-11-17T19:41:13.572,2.961121548055318
2020-11-18T03:40:43.128,2.9941483658280585
2020-11-18T11:40:12.684,3.0271579692018076
2020-11-18T19:39:42.241,3.0601564453292243
2020-11-19T03:39:11.797,3.0931360341738645
2020-11-19T11:38:41.353,3.1261846186804276
2020-11-19T19:38:10.909,3.1590609407223567
2020-11-20T03:37:40.465,3.191962694386302
2020-11-20T11:37:10.21,3.2249628389207214
2020-11-20T19:36:39.577,3.257746464234307
2020-11-21T03:36:09.133,3.290712553186054
2020-11-21T11:35:38.689,3.323742338405119
2020-11-21T19:35:08.245,3.3563472976298048
2020-11-22T03:34:37.801,3.3894257436685313
2020-11-22T11:34:07.357,3.422110349313866
2020-11-22T19:33:36.913,3.4548020139274964
2020-11-23T03:33:06.469,3.4877614803666197
2020-11-23T11:32:36.25,3.52068148840588
2020-11-23T19:32:05.581,3.5533851505202128
2020-11-24T03:31:35.137,3.5860423579167615
2020-11-24T11:31:04.693,3.6186734233870688
2020-11-24T19:30:34.249,3.6514283291562335
2020-11-25T03:30:03.805,3.683947771729493
2020-11-25T11:29:33.361,3.716628228871259
2020-11-25T19:29:02.917,3.749317582813615
2020-11-26T03:28:32.473,3.781768903836902
2020-11-26T11:28:02.29,3.814283562699675
2020-11-26T19:27:31.585,3.846687591348277
2020-11-27T03:27:01.141,3.8791187905667712
2020-11-27T11:26:30.697,3.911490883665121
2020-11-27T19:26:00.253,3.94394821508325
2020-11-28T03:25:29.809,3.976409854633946
2020-11-28T11:24:59.365,4.008394832077699
2020-11-28T19:24:28.921,4.040729216570645
2020-11-29T03:23:58.477,4.073020601106562
2020-11-29T11:23:28.33,4.105182568845381
2020-11-29T19:22:57.589,4.137245003044818
2020-11-30T03:22:27.145,4.169423000318184
2020-11-30T11:21:56.701,4.201549341164137
2020-11-30T19:21:26.257,4.233332418837552
2020-12-01T03:20:55.813,4.265296504156424
2020-12-01T11:20:25.369,4.297447382433619
2020-12-01T19:19:54.926,4.329067769686782
2020-12-02T03:19:24.482,4.360898749598281
2020-12-02T11:18:54.38,4.392736925698333
2020-12-02T19:18:23.594,4.424221447955944
2020-12-03T03:17:53.150,4.455841617062785
2020-12-03T11:17:22.706,4.487306069059249
2020-12-03T19:16:52.262,4.518768083472323
2020-12-04T03:16:21.818,4.5501076009454176
2020-12-04T11:15:51.374,4.581493399891498
2020-12-04T19:15:20.930,4.612837603405713
2020-12-05T03:14:50.486,4.643918113770111
2020-12-05T11:14:20.42,4.674878009582827
2020-12-05T19:13:49.598,4.705930867097787
2020-12-06T03:13:19.154,4.736965147250362
2020-12-06T11:12:48.710,4.7678484361479505
2020-12-06T19:12:18.266,4.798596802171559
2020-12-07T03:11:47.822,4.829305983938927
2020-12-07T11:11:17.378,4.859885239234841
2020-12-07T19:10:46.934,4.890447710115659
2020-12-08T03:10:16.490,4.92079610186299
2020-12-08T11:09:46.46,4.951242852524454
2020-12-08T19:09:15.602,4.981357926660036
2020-12-09T03:08:45.158,5.011487225630289
2020-12-09T11:08:14.714,5.041359452979651
2020-12-09T19:07:44.270,5.071390349864579
2020-12-10T03:07:13.826,5.101129433052786
2020-12-10T11:06:43.382,5.130775174078688
2020-12-10T19:06:12.938,5.160176468638132
2020-12-11T03:05:42.494,5.189786430875775
2020-12-11T11:05:12.50,5.219041767386538
2020-12-11T19:04:41.606,5.248231645058324
2020-12-12T03:04:11.162,5.277178671946829
2020-12-12T11:03:40.718,5.306213701692349
2020-12-12T19:03:10.274,5.335012036879068
2020-12-13T03:02:39.830,5.36371876862623
2020-12-13T11:02:09.386,5.39212166844263
2020-12-13T19:01:38.942,5.42050899808812
2020-12-14T03:01:08.498,5.448554844918064
2020-12-14T11:00:38.54,5.476701078331213
2020-12-14T19:00:07.610,5.504568324807802
2020-12-15T02:59:37.167,5.532205137003615
2020-12-15T10:59:06.723,5.559767451182943
2020-12-15T18:58:36.279,5.587064784055112
2020-12-16T02:58:05.835,5.6142782492133785
2020-12-16T10:57:35.391,5.641341129779467
2020-12-16T18:57:04.947,5.668191131378207
2020-12-17T02:56:34.503,5.6947719780520085
2020-12-17T10:56:04.59,5.721128152979907
2020-12-17T18:55:33.615,5.747441204090466
2020-12-18T02:55:03.171,5.773504612054883
2020-12-18T10:54:32.727,5.799319320948337
2020-12-18T18:54:02.283,5.824963975438811
2020-12-19T02:53:31.839,5.850228515758629
2020-12-19T10:53:01.395,5.875439288828292
2020-12-19T18:52:30.951,5.900348464846889
2020-12-20T02:52:00.507,5.925012442386995
2020-12-20T10:51:30.63,5.94942711152714
2020-12-20T18:50:59.619,5.973849651846588
2020-12-21T02:50:29.175,5.99762487684292
2020-12-21T10:49:58.731,6.021302283497352
2020-12-21T18:49:28.287,6.044927222136946
2020-12-22T02:48:57.843,6.067948006350557
2020-12-22T10:48:27.399,6.090863692551748
2020-12-22T18:47:56.955,6.113489966752028
2020-12-23T02:47:26.511,6.135841651153884
2020-12-23T10:46:56.67,6.157825310724576
2020-12-23T18:46:25.623,6.179441854812434
2020-12-24T02:45:55.179,6.20110962691538
2020-12-24T10:45:24.735,6.222315619409883
2020-12-24T18:44:54.291,6.243294925707173
2020-12-25T02:44:23.847,6.26383256262762
2020-12-25T10:43:53.403,6.284155962563619
2020-12-25T18:43:22.959,6.304292639308194
2020-12-26T02:42:52.515,6.324567404256999
2020-12-26T10:42:22.71,6.344955514745892
2020-12-26T18:41:51.627,6.366172216490491
2020-12-27T02:41:21.183,6.390901730314541
2020-12-27T10:40:50.739,-123.56720162210293
2020-12-27T18:40:20.295,-129.52589261482964
2020-12-28T02:39:49.852,-129.49574809119022
2020-12-28T10:39:19.408,-129.47526724430406
2020-12-28T18:38:48.964,-129.45525034081442
2020-12-29T02:38:18.520,-129.43797158566898
2020-12-29T10:37:48.76,-129.41871050211844
2020-12-29T18:37:17.632,-129.40126906026208
2020-12-30T02:36:47.188,-129.3830573689356
2020-12-30T10:36:16.744,-129.36531878502868
2020-12-30T18:35:46.300,-129.3475340125732
2020-12-31T02:35:15.856,-129.3297490292597
2020-12-31T10:34:45.412,-129.3116598141394
2020-12-31T18:34:14.968,-129.29361496470875
2021-01-01T02:33:44.524,-129.27766253853008
2021-01-01T10:33:14.80,-129.25957935155608
2021-01-01T18:32:43.636,-129.24165278921433
2021-01-02T02:32:13.192,-129.22344105786405
2021-01-02T10:31:42.748,-129.20536236385323
2021-01-02T18:31:12.304,-129.1872596295223
2021-01-03T02:30:41.860,-129.16915258871393
2021-01-03T10:30:11.416,-129.15092346613764
2021-01-03T18:29:40.972,-129.1327153776479
2021-01-04T02:29:10.528,0.8857320390234545
2021-01-04T10:28:40.84,0.9037042771607177
2021-01-04T18:28:09.640,0.9220693399359791
2021-01-05T02:27:39.196,0.9402795556926615
2021-01-05T10:27:08.752,0.9586978196096593
2021-01-05T18:26:38.308,0.9771038193200283
2021-01-06T02:26:07.864,0.9954572355083474
2021-01-06T10:25:37.420,1.0138283364670673
2021-01-06T18:25:06.976,1.0323032679136595
2021-01-07T02:24:36.532,1.050595614867402
2021-01-07T10:24:06.88,1.068942587347969
2021-01-07T18:23:35.644,-90.4690195724154
2021-01-08T02:23:05.200,-87.40522369131155
2021-01-08T10:22:34.756,1.1242617756180948
2021-01-08T18:22:04.312,1.142334500671923
2021-01-09T02:21:33.868,1.1606619435483225
2021-01-09T10:21:03.424,1.178974509405498
2021-01-09T18:20:32.980,1.1976315854598067
2021-01-10T02:20:02.536,1.215656045982826
2021-01-10T10:19:32.93,1.233878288005629
2021-01-10T18:19:01.649,1.2520848493689187
2021-01-11T02:18:31.205,1.270152886121585
2021-01-11T10:18:00.761,1.2886798443440655
2021-01-11T18:17:30.317,1.3063113735923422
2021-01-12T02:16:59.873,1.3243827628475708
2021-01-12T10:16:29.429,1.3424866930482955
2021-01-12T18:15:58.985,1.3601910788877658
2021-01-13T02:15:28.541,1.3781914981873995
2021-01-13T10:14:58.97,1.395673625163644
2021-01-13T18:14:27.653,1.4134261492788336
2021-01-14T02:13:57.209,1.4310780348901313
2021-01-14T10:13:26.765,1.4483931788229012
2021-01-14T18:12:56.321,1.4657540580192567
2021-01-15T02:12:25.877,1.4830110831585375
2021-01-15T10:11:55.433,1.5000654187888238
2021-01-15T18:11:24.989,1.5170315754882508
2021-01-16T02:10:54.545,1.533619338488877
2021-01-16T10:10:24.101,1.5502757861941818
2021-01-16T18:09:53.657,1.5669938633480303
2021-01-17T02:09:23.213,1.5833385402991336
2021-01-17T10:08:52.769,1.59959681839281
2021-01-17T18:08:22.325,1.6155442549308514
2021-01-18T02:07:51.881,1.631503507457079
2021-01-18T10:07:21.437,1.7456156911019634
2021-01-18T18:06:50.993,101.21540240080319
2021-01-19T02:06:20.549,101.39470386306809
2021-01-19T10:05:50.105,101.5804999170111
2021-01-19T18:05:19.661,1.7075142547230004
2021-01-20T02:04:49.217,1.7220328270794614
2021-01-20T10:04:18.773,1.7363231060155466
2021-01-20T18:03:48.329,1.750319352684436
2021-01-21T02:03:17.885,1.7641382742449871
2021-01-21T10:02:47.441,1.7776477873567633
2021-01-21T18:02:16.997,1.790911307357979
2021-01-22T02:01:46.553,1.8037373070863743
2021-01-22T10:01:16.109,1.8162965254735237
2021-01-22T18:00:45.665,1.828582365269733
2021-01-23T02:00:15.221,1.840469769306409
2021-01-23T09:59:44.778,1.852025289427116
2021-01-23T17:59:14.334,1.8632840831699014
2021-01-24T01:58:43.890,1.874077164060627
2021-01-24T09:58:13.446,1.8845595372901276
2021-01-24T17:57:43.2,1.894630596756086
2021-01-25T01:57:12.558,1.9043182391690947
2021-01-25T09:56:42.114,1.913591735538133
2021-01-25T17:56:11.670,1.9224181931692474
2021-01-26T01:55:41.226,1.93081905801782
2021-01-26T09:55:10.782,1.938691890061305
2021-01-26T17:54:40.338,1.9461746299040463
2021-01-27T01:54:09.894,1.9531658062330675
2021-01-27T09:53:39.450,1.959668279046416
2021-01-27T17:53:09.6,1.965718163565705
2021-01-28T01:52:38.562,1.9712839798351818
2021-01-28T09:52:08.118,1.9762438218230451
2021-01-28T17:51:37.674,1.9807126956912466
2021-01-29T01:51:07.230,1.984611165999981
2021-01-29T09:50:36.786,1.9879851065967873
2021-01-29T17:50:06.342,1.9907530482956826
2021-01-30T01:49:35.898,1.993058494305635
2021-01-30T09:49:05.454,1.994681477122036
2021-01-30T17:48:35.10,1.9957458284485847
2021-01-31T01:48:04.566,1.9962109193525466
2021-01-31T09:47:34.122,1.9961025325141468
2021-01-31T17:47:03.678,1.9953720243078403
2021-02-01T01:46:33.234,1.9939376865490808
2021-02-01T09:46:02.790,1.9919328956628055
2021-02-01T17:45:32.346,1.989259263169111
2021-02-02T01:45:01.902,1.9860020040834128
2021-02-02T09:44:31.458,1.9820169247831758
2021-02-02T17:44:01.14,1.9774120592840363
2021-02-03T01:43:30.570,1.972151230475465
2021-02-03T09:43:00.126,1.9677048296890558
2021-02-03T17:42:29.682,21.959689564866423
2021-02-04T01:41:59.238,1.9522802976685327
2021-02-04T09:41:28.794,1.94427137891762
2021-02-04T17:40:58.350,1.9356612626530951
2021-02-05T01:40:27.906,1.9262617698367623
2021-02-05T09:39:57.463,1.9161355726118874
2021-02-05T17:39:27.19,-43.0946238268553
2021-02-06T01:38:56.575,1.8941168913718032
2021-02-06T09:38:26.131,1.8820905341786525
2021-02-06T17:37:55.687,1.8693542913287704
2021-02-07T01:37:25.243,1.8558325172530374
2021-02-07T09:36:54.799,1.8417678431807818
2021-02-07T17:36:24.355,1.8269987734280588
2021-02-08T01:35:53.911,1.8115272251760002
2021-02-08T09:35:23.467,1.7954773273624562
2021-02-08T17:34:53.23,1.778638149785269
2021-02-09T01:34:22.579,1.7612462633269783
2021-02-09T09:33:52.135,1.7432091741830926
2021-02-09T17:33:21.691,1.7245603083669723
2021-02-10T01:32:51.247,1.7052845038535185
2021-02-10T09:32:20.803,1.6853422738540644
2021-02-10T17:31:50.359,1.6647762427731458
2021-02-11T01:31:19.915,1.6436134179035211
2021-02-11T09:30:49.471,1.6219976390388589
2021-02-11T17:30:19.27,1.599780065336017
2021-02-12T01:29:48.583,1.5769257045245222
2021-02-12T09:29:18.139,1.5536022113832857
2021-02-12T17:28:47.695,1.5297314502868256
2021-02-13T01:28:17.251,1.5053431910166963
2021-02-13T09:27:46.807,1.48051686952236
2021-02-13T17:27:16.363,1.4550768892001087
2021-02-14T01:26:45.919,1.4292566898660934
2021-02-14T09:26:15.475,1.4030009841317697
2021-02-14T17:25:45.31,1.3762401147948062
2021-02-15T01:25:14.587,1.3491328223593295
2021-02-15T09:24:44.143,1.321580686893788
2021-02-15T17:24:13.699,1.293584734635234
2021-02-16T01:23:43.255,1.2653323787380244
2021-02-16T09:23:12.811,1.236681548844765
2021-02-16T17:22:42.367,1.2076786898873577
2021-02-17T01:22:11.923,1.1783966332164255
2021-02-17T09:21:41.479,1.14875548289607
2021-02-17T17:21:11.35,1.1189085497443683
2021-02-18T01:20:40.591,1.0888000840291105
2021-02-18T09:20:10.147,-178.94160412982856
2021-02-18T17:19:39.704,1.0277539701162843
2021-02-19T01:19:09.260,0.9969944752533951
2021-02-19T09:18:38.816,0.965902005047575
2021-02-19T17:18:08.372,0.934669144759304
2021-02-20T01:17:37.928,0.9033176798178862
2021-02-20T09:17:07.484,0.8718718285530161
2021-02-20T17:16:37.40,0.8403602429641744
2021-02-21T01:16:06.596,0.8085378628365374
2021-02-21T09:15:36.152,0.7767676944997641
2021-02-21T17:15:05.708,0.7449241652179455
2021-02-22T01:14:35.264,0.7129659244429111
2021-02-22T09:14:04.820,0.6808668451043047
2021-02-22T17:13:34.376,0.6488162363284615
2021-02-23T01:13:03.932,-44.383568072969695
2021-02-23T09:12:33.488,0.5846923843171554
2021-02-23T17:12:03.44,0.5527228057291557
2021-02-24T01:11:32.600,0.5206601063621064
2021-02-24T09:11:02.156,0.4887085429785755
2021-02-24T17:10:31.712,0.4567967791043199
2021-02-25T01:10:01.268,0.4250266755058851
2021-02-25T09:09:30.824,0.39324024075445085
2021-02-25T17:09:00.380,0.361485105715901
2021-02-26T01:08:29.936,0.3299682850293407
2021-02-26T09:07:59.492,0.2985176032770662
2021-02-26T17:07:29.48,0.2671317929469783
2021-02-27T01:06:58.604,0.2359375392462853
2021-02-27T09:06:28.160,0.2048619886970339
2021-02-27T17:05:57.716,0.17394992077606708
2021-02-28T01:05:27.272,0.1431870551778872
2021-02-28T09:04:56.828,0.11255993948079882
2021-02-28T17:04:26.384,0.08218507094303075
2021-03-01T01:03:55.940,0.05191289883396266
2021-03-01T09:03:25.496,0.021809018366226486
2021-03-01T17:02:55.52,-0.007932486519005908
2021-03-02T01:02:24.608,-0.03756052644166506
2021-03-02T09:01:54.164,-0.06704380805633689
2021-03-02T17:01:23.720,-0.09621913014688258
2021-03-03T01:00:53.276,-0.12520548686530203
2021-03-03T09:00:22.832,-0.1540632818553336
2021-03-03T16:59:52.389,-0.18255373127194255
2021-03-04T00:59:21.945,-0.21079682089030571
2021-03-04T08:58:51.501,-0.23884609479334523
2021-03-04T16:58:21.57,-0.2666743269077364
2021-03-05T00:57:50.613,-0.294280559340475
2021-03-05T08:57:20.169,-0.3216170132008464
2021-03-05T16:56:49.725,-0.34863045954077176
2021-03-06T00:56:19.281,-0.3754329697902422
2021-03-06T08:55:48.837,-0.4019421808813659
2021-03-06T16:55:18.393,-0.428254349423616
2021-03-07T00:54:47.949,-0.4542273309847342
2021-03-07T08:54:17.505,-0.4799856265940236
2021-03-07T16:53:47.61,-0.5053878333055097
2021-03-08T00:53:16.617,-0.5306118814568126
2021-03-08T08:52:46.173,-0.5562038574394595
2021-03-08T16:52:15.729,-0.5802844559940179
2021-03-09T00:51:45.285,-0.6046372768403232
2021-03-09T08:51:14.841,-0.6287670586133283
2021-03-09T16:50:44.397,-0.6525937795211004
2021-03-10T00:50:13.953,-0.6760999928283551
2021-03-10T08:49:43.509,-0.6994245644370672
2021-03-10T16:49:13.65,-0.7224578445608058
2021-03-11T00:48:42.621,-0.7452538353652687
2021-03-11T08:48:12.177,-0.7677036239628179
2021-03-11T16:47:41.733,-0.7898723800812266
2021-03-12T00:47:11.289,-0.8117709411829943
2021-03-12T08:46:40.845,-0.8334522859114843
2021-03-12T16:46:10.401,-0.8548249526273222
2021-03-13T00:45:39.957,-0.875954303247277
2021-03-13T08:45:09.513,-0.8967679551156267
2021-03-13T16:44:39.69,-0.9173632760860945
2021-03-14T00:44:08.625,-0.9376794221654872
2021-03-14T08:43:38.181,-0.9577129909950611
2021-03-14T16:43:07.737,-0.9775344614237934
2021-03-15T00:42:37.293,-0.9970564478781014
2021-03-15T08:42:06.849,-1.0162811109397287
2021-03-15T16:41:36.405,-1.0352875776514876
2021-03-16T00:41:05.961,-1.054019618845294
2021-03-16T08:40:35.517,-1.0725252570869424
2021-03-16T16:40:05.73,-1.0906585645290554
2021-03-17T00:39:34.630,-1.108769411460104
2021-03-17T08:39:04.186,-1.1264317488156737
2021-03-17T16:38:33.742,-1.1438952908521798
2021-03-18T00:38:03.298,-1.161098341787052
2021-03-18T08:37:32.854,-1.1781169517662677
2021-03-18T16:37:02.410,-1.1948773866321423
2021-03-19T00:36:31.966,-1.2113741702818053
2021-03-19T08:36:01.522,-1.2276496727419108
2021-03-19T16:35:31.78,-1.243625053294778
2021-03-20T00:35:00.634,-1.2594830489861384
2021-03-20T08:34:30.190,-1.2749912436979711
2021-03-20T16:33:59.746,-1.2902840936742235
2021-03-21T00:33:29.302,-1.3053761324238193
2021-03-21T08:32:58.858,-1.3203431886796888
2021-03-21T16:32:28.414,-1.335001949721834
2021-03-22T00:31:57.970,-1.3494351917807046
2021-03-22T08:31:27.526,-1.3636325390853663
2021-03-22T16:30:57.82,-1.3776183697785687
2021-03-23T00:30:26.638,-1.391416827257572
2021-03-23T08:29:56.194,-1.4049647474458893
2021-03-23T16:29:25.750,-1.4183239002760382
2021-03-24T00:28:55.306,-1.4313657070268089
2021-03-24T08:28:24.862,-1.4444007334549427
2021-03-24T16:27:54.418,-1.4571018613226645
2021-03-25T00:27:23.974,-1.4695623788283212
2021-03-25T08:26:53.530,-1.4819665827799997
2021-03-25T16:26:23.86,-1.494081010368316
2021-03-26T00:25:52.642,-1.5059577605908834
2021-03-26T08:25:22.198,-1.517770819516266
2021-03-26T16:24:51.754,-1.5293409060631065
2021-03-27T00:24:21.310,-1.5406273407574733
2021-03-27T08:23:50.866,-1.551822589660691
2021-03-27T16:23:20.422,-1.5627729072056418
2021-03-28T00:22:49.978,-1.573570606308788
2021-03-28T08:22:19.534,-1.5842690599089442
2021-03-28T16:21:49.90,-1.5947477162797266
2021-03-29T00:21:18.646,-1.6049708350991803
2021-03-29T08:20:48.202,-1.6149687199679108
2021-03-29T16:20:17.758,-1.6249196172239788
2021-03-30T00:19:47.315,-1.634688268537275
2021-03-30T08:19:16.871,-1.6442443198060839
2021-03-30T16:18:46.427,-1.6536405270433954
2021-03-31T00:18:15.983,-1.6628457451764744
2021-03-31T08:17:45.539,-1.6719184946846113
2021-03-31T16:17:15.95,-1.6808156307280386
2021-04-01T00:16:44.651,-1.6896016053534721
2021-04-01T08:16:14.207,-1.698182303485619
2021-04-01T16:15:43.763,-1.7066303866822552
2021-04-02T00:15:13.319,-1.7148656105820956
2021-04-02T08:14:42.875,-1.722983521797242
2021-04-02T16:14:12.431,-1.7309520764733441
2021-04-03T00:13:41.987,-1.7388410486688248
2021-04-03T08:13:11.543,-1.746420222362098
2021-04-03T16:12:41.99,-1.7539919297768003
2021-04-04T00:12:10.655,-1.7614265214238887
2021-04-04T08:11:40.211,-1.7686139117212025
2021-04-04T16:11:09.767,-1.7756632419121003
2021-04-05T00:10:39.323,-1.782633682843527
2021-04-05T08:10:08.879,-1.7894885096420439
2021-04-05T16:09:38.435,-1.7961300430114078
2021-04-06T00:09:07.991,-1.802667122942027
2021-04-06T08:08:37.547,-1.8090831728497216
2021-04-06T16:08:07.103,-1.8153497555667326
2021-04-07T00:07:36.659,-1.8214282955385839
2021-04-07T08:07:06.215,-1.8274808442735146
2021-04-07T16:06:35.771,-1.8333121179513674
2021-04-08T00:06:05.327,-1.8391197282390694
2021-04-08T08:05:34.883,-1.8447707626044325
2021-04-08T16:05:04.439,-1.8502933403803379
2021-04-09T00:04:33.995,-1.8556932233197845
2021-04-09T08:04:03.551,-1.8608885492223022
2021-04-09T16:03:33.107,-1.8660184323745506
2021-04-10T00:03:02.663,-1.8710551981510752
2021-04-10T08:02:32.219,-1.8760362058335645
2021-04-10T16:02:01.775,-1.880774650297711
2021-04-11T00:01:31.331,-1.885430353843548
2021-04-11T08:01:00.887,-1.8900356078056815
2021-04-11T16:00:30.443,-1.8944981694323357
2021-04-12T00:00:00,-1.8988586732158692
